season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2025,CHI,OL,T,70.0,INA,Braxton Jones,Braxton,Jones,1999-03-27,77.0,303,Southern Utah State,00-0037081,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjifvwkjowxkcdn61opd",,20,DIV,A01,Braxton,JON103812,54633,32004a4f-4e10-3812-6017-fb2a329c4c5b,2022,2022,CHI,168.0
2025,CHI,DL,DE,90.0,ACT,Dominique Robinson,Dominique,Robinson,1998-07-02,77.0,275,Miami (Ohio),00-0037082,4244300.0,0642a1f6-70cc-4540-8fb4-d45d85513b33,34130.0,16092.0,61436.0,RobiDo00,23385.0,8391.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ces5sntijczc3q0pabay",EDGE,20,DIV,A01,Dominique,ROB404567,54639,3200524f-4240-4567-d940-a5c388777ffe,2022,2022,CHI,174.0
2025,GB,DL,DE,55.0,ACT,Kingsley Enagbare,Kingsley,Enagbare,2000-01-18,76.0,270,South Carolina,00-0037083,4362840.0,6a4c3e31-0fcc-47c6-9022-bdc26b083009,34135.0,15879.0,82409.0,EnagKi00,23392.0,8382.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ty3h4h6l190fjiwmczlt",EDGE,19,WC,A01,Kingsley,ENA040912,54644,3200454e-4104-0912-811c-67db1204d680,2022,2022,GB,179.0
2025,DEN,RB,RB,28.0,ACT,Tyler Badie,Tyler,Badie,1999-02-07,68.0,194,Missouri,00-0037085,4362748.0,e62678b9-9816-420f-bf86-398e7fea7063,34152.0,15893.0,83714.0,BadiTy00,23231.0,8208.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ger5eiktec0vzmrxjnaw",RB,21,CON,A01,Tyler,BAD685229,54661,32004241-4468-5229-8c1d-59265ee103fc,2022,2022,BAL,196.0
2025,PHI,TE,TE,81.0,ACT,Grant Calcaterra,Grant,Calcaterra,1998-12-04,76.0,240,SMU; Oklahoma,00-0037086,4241374.0,f6988cfa-2dcf-490b-ac80-9af8e4292efa,34154.0,16039.0,60997.0,CalcGr00,23486.0,8177.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xzfqqlmavruytirlmg3n",TE,19,WC,A01,Grant,CAL069215,54663,32004341-4c06-9215-cbbd-0f05f10e4bfa,2022,2022,PHI,198.0
2025,SEA,OL,C,68.0,CUT,Doug Kramer,Doug,Kramer,1998-06-04,74.0,305,Illinois,00-0037088,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s91vne9lppfnjbv9jfnp",,14,REG,P07,Doug,KRA320904,54672,32004b52-4132-0904-e3c0-ee2b85d0a1a3,2022,2022,CHI,207.0
2025,CAR,OL,G,65.0,DEV,Ja'Tyre Carter,Ja'Tyre,Carter,1999-01-15,75.0,275,Southern,00-0037089,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cxsihmay85rgzyckkfxw",,19,WC,P06,Ja'Tyre,CAR663013,54691,32004341-5266-3013-5b76-1ba44a51a3aa,2022,2022,CHI,226.0
2025,GB,DB,CB,16.0,RES,Bo Melton,Bo,Melton,1999-05-18,71.0,195,Rutgers,00-0037091,4259305.0,36953df8-fbc3-4505-b5b3-dec8433620dc,34185.0,15935.0,61610.0,MeltBo00,23482.0,8204.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yt6xe5fxszt0byq1uszm",,19,WC,R01,Bo,MEL575431,54694,32004d45-4c57-5431-1061-b314a42762bf,2022,2022,SEA,229.0
2025,WAS,OL,G,75.0,ACT,Chris Paul,Chris,Paul,1998-11-19,76.0,324,Tulsa,00-0037092,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mr885ffyaer4nyo820dq",G,18,REG,A01,Chris,PAU076683,54695,32005041-5507-6683-511f-990ce345703c,2022,2022,WAS,230.0
2025,SEA,WR,WR,83.0,ACT,Dareke Young,Dareke,Young,1999-06-04,74.0,210,Lenoir Rhyne,00-0037093,4401805.0,2da144c9-7845-4199-bcc1-48405c14d436,34189.0,15922.0,111900.0,YounDa02,23624.0,8527.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umjr6zhpksws2vpfo0qe",WR,22,SB,A01,Dareke,YOU169842,54698,3200594f-5516-9842-1172-589382099327,2022,2022,SEA,233.0
2025,GB,DL,DT,64.0,ACT,Jonathan Ford,Jonathan,Ford,1998-09-29,77.0,305,Miami,00-0037094,4259762.0,fcb29e07-4978-4271-8ce0-53f4fcbd9517,34190.0,15824.0,56705.0,FordJo00,23518.0,8344.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jxuuhxzzlpfhtm20j9qb",INTERIOR_LINE,19,WC,A01,Jonathan,FOR256596,54699,3200464f-5225-6596-8618-ffea8d51b3cf,2022,2022,GB,234.0
2025,CLE,DB,CB,22.0,CUT,Christian Holmes,Christian,Holmes,1997-11-14,73.0,201,Oklahoma State,00-0037095,4035105.0,22effc00-f043-4e99-926b-88b3d67aced2,34196.0,16289.0,43393.0,HolmCh00,,8516.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fllrp6z0frnaxrydis0e",,1,REG,W03,Christian,HOL513870,54705,3200484f-4c51-3870-961d-3bdfdb443b01,2022,2022,WAS,240.0
2025,CHI,DB,FS,22.0,ACT,Elijah Hicks,Elijah,Hicks,1999-10-16,71.0,200,California,00-0037096,4242402.0,85ad179c-3812-4070-a6eb-28f33b9b2d0d,34210.0,16296.0,55584.0,HickEl00,23633.0,8509.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uxf5ugo9enwnd8vyxwyv",CB,20,DIV,A01,Elijah,HIC441890,54719,32004849-4344-1890-2244-3e3ca04c5508,2022,2022,CHI,254.0
2025,ATL,P,P,32.0,INA,Trenton Gill,Trenton,Gill,1999-01-01,76.0,219,N.C. State,00-0037097,4240128.0,4ea4f151-31d5-4165-a32f-10678f783168,,16262.0,60295.0,GillTr01,23568.0,8508.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtiapxqfyetzyf3ndpts",,18,REG,A01,Trenton,GIL359729,54720,32004749-4c35-9729-cdd6-323853b2bf60,2022,2022,CHI,255.0
2025,NO,WR,WR,89.0,ACT,Samori Toure,Samori,Toure,1998-03-24,73.0,190,Nebraska,00-0037098,4027873.0,02c808d8-6074-43db-b0d9-f69fab78f6d9,34214.0,15917.0,25276.0,TourSa00,23634.0,8235.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k6s7xiugz2wgqjc7zsny",WR,18,REG,A01,Samori,TOU392758,54723,3200544f-5539-2758-4e4c-bbaa2bb8b9f5,2022,2022,GB,258.0
2025,CHI,DB,CB,33.0,ACT,Jaylon Jones,Jaylon,Jones,1997-10-14,71.0,190,Mississippi,00-0037106,4047655.0,d2e097f0-ce07-11ec-9598-03840dd5f387,,16423.0,49374.0,JoneJa12,23665.0,8702.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xzmtw9ip1b8psz4u9nd0",,20,DIV,A01,Jaylon,JON449715,54778,32004a4f-4e44-9715-dc83-f5eb77c43e5c,2022,2022,,
2025,DAL,LB,MLB,57.0,RES,Jack Sanborn,Jack,Sanborn,2000-07-29,74.0,232,Wisconsin,00-0037109,4372576.0,506e9f50-ce08-11ec-9598-03840dd5f387,34370.0,15914.0,82566.0,SanbJa00,23544.0,8363.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zlvowg4wze6yjwccibk2",,18,REG,R01,Jack,SAN047762,54781,32005341-4e04-7762-4775-97edb77192d7,2022,2022,,
2025,SF,TE,TE,88.0,ACT,Jake Tonges,Jake,Tonges,1999-07-08,76.0,240,California,00-0037112,4259147.0,8d9236c0-ce09-11ec-9598-03840dd5f387,34374.0,16418.0,60864.0,TongJa00,23662.0,8698.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uztcdowl4wig2uhy1qxh",TE,20,DIV,A01,Jake,TON644321,54784,3200544f-4e64-4321-5756-c03d2476b6de,2022,2022,,
2025,IND,RB,RB,31.0,ACT,Tyler Goodson,Tyler,Goodson,2000-11-10,69.0,199,Iowa,00-0037120,4429676.0,3fec8370-ca72-11ec-a83a-8732d3d5a7e3,34261.0,15990.0,101659.0,GoodTy00,23341.0,8207.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fvuevf0apxtfjwdj7l0e",RB,18,REG,A01,Tyler,GOO586750,54798,3200474f-4f58-6750-ad87-11b65bf232e0,2022,2022,,
2025,CHI,DB,CB,39.0,ACT,Josh Blackwell,Josh,Blackwell,1999-04-05,71.0,175,Duke,00-0037129,4240459.0,c218af10-ce17-11ec-bebb-4fec1e38b0e5,,16451.0,55589.0,BlacJo00,23656.0,8714.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cigs4edcf8auxzzv5klc",,20,DIV,A01,Josh,BLA350385,54807,3200424c-4135-0385-1bfd-b61dfb5f22f3,2022,2022,,
2025,PHI,DB,FS,32.0,ACT,Reed Blankenship,Reed,Blankenship,1999-03-02,73.0,200,Middle Tennessee State,00-0037130,4243956.0,f67efd90-ce17-11ec-bebb-4fec1e38b0e5,34376.0,15919.0,56065.0,BlanRe00,23599.0,8406.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fot7g8gs7nv4ecavlisf",SAFETY,19,WC,A01,Reed,BLA735451,54808,3200424c-4173-5451-f5c6-520ce2fbefa3,2022,2022,,
2025,PHI,WR,WR,18.0,ACT,Britain Covey,Britain,Covey,1997-03-18,68.0,170,Utah,00-0037132,3926231.0,75774350-ce18-11ec-bebb-4fec1e38b0e5,34378.0,16337.0,32933.0,CoveBr00,23302.0,8414.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccxa0mqgouhyluizjbwt",,19,WC,A01,Britain,COV404041,54810,3200434f-5640-4041-7900-8506d07905c3,2022,2022,,
2025,NYJ,DB,CB,43.0,CUT,Mario Goodrich,Mario,Goodrich,2000-01-12,72.0,186,Clemson,00-0037136,4360318.0,2fdc48c0-ce1a-11ec-bebb-4fec1e38b0e5,,15942.0,76578.0,GoodMa02,,8298.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uap7tsrlmrnvb8ptf02n",,1,REG,W03,Mario,GOO524865,54814,3200474f-4f52-4865-aff0-b808ff33df60,2022,2022,,
2025,SEA,DB,CB,29.0,ACT,Josh Jobe,Josh,Jobe,1998-04-09,71.0,189,Alabama,00-0037137,4372020.0,56d7af50-ce1a-11ec-bebb-4fec1e38b0e5,34383.0,16152.0,83122.0,JobeJo00,23557.0,8275.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tfksoqwgf4axolfjv6zi",CB,22,SB,A01,Josh,JOB207645,54815,32004a4f-4220-7645-a3a9-4ea63cef951c,2022,2022,,
2025,IND,OL,G,66.0,DEV,Josh Sills,Josh,Sills,1998-01-26,78.0,335,Oklahoma State; West Virginia,00-0037138,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u2trgk1hg9fpvyhycs5c",,18,REG,P06,Josh,SIL611360,54816,32005349-4c61-1360-f196-39c64c352d6c,2022,2022,,
2025,ARI,DB,FS,32.0,RES,Joey Blount,Joey,Blount,1998-11-16,73.0,205,Virginia,00-0037141,4240824.0,6604be40-cd99-11ec-b94f-57e6927758e6,34388.0,16453.0,62771.0,BlouJo00,23600.0,8683.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hij1v5bnlk5wecmnefkd",,18,REG,R01,Joey,BLO578781,54819,3200424c-4f57-8781-bfd2-074996ef6b46,2022,2022,,
2025,ARI,LB,ILB,53.0,CUT,Vi Jones,Levi,Jones,1998-05-05,74.0,220,N.C. State,00-0037153,4259636.0,94af02a0-cda8-11ec-b94f-57e6927758e6,,16648.0,58233.0,JoneVi00,,8691.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zy5kjwfs6pfda68stpua",,1,REG,W03,Vi,JON579938,54831,32004a4f-4e57-9938-a557-9a859930c1bb,2022,2022,,
2025,NYJ,DB,SS,22.0,RES,Tony Adams,Tony,Adams,1999-01-24,71.0,205,Illinois,00-0037155,4240532.0,8774aba0-d3be-11ec-96a0-c3471a31202c,34355.0,16431.0,55953.0,AdamTo03,23960.0,8860.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lajc14lel9fjm8p6flnc",,18,REG,R01,Tony,ADA679550,54833,32004144-4167-9550-1d54-314c28732948,2022,2022,,
2025,NYJ,WR,WR,19.0,RES,Irvin Charles,Irvin,Charles,1997-04-13,76.0,219,"Indiana PA,  University of; Penn State",00-0037156,3929636.0,f8578e10-d3bd-11ec-96a0-c3471a31202c,34356.0,16430.0,28304.0,CharIr00,23962.0,8861.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/heeyyjyf5prqas5tmwvk",,18,REG,R04,Irvin,CHA559017,54834,32004348-4155-9017-807b-e2f00a489961,2022,2022,,
2025,ARI,RB,RB,20.0,RES,Bam Knight,Zonovan,Knight,2001-04-11,71.0,210,N.C. State,00-0037157,4427728.0,53df5e30-d3bd-11ec-96a0-c3471a31202c,34357.0,16105.0,97432.0,KnigZo00,23847.0,8122.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjxnlzlnnwlfqayeybut",,18,REG,R01,Zonovan,KNI764772,54835,32004b4e-4976-4772-52fc-5e9b627ab7bb,2022,2022,,
2025,NE,OL,G,55.0,CUT,Tyrese Robinson,Tyrese,Robinson,1999-08-21,75.0,326,Oklahoma,00-0037167,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a3gzj7rlrn6dsul4spml",,1,REG,W03,Tyrese,ROB713023,54845,3200524f-4271-3023-4ac1-72d3ea38076a,2022,2022,,
2025,PIT,LB,OLB,53.0,INA,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,4034959.0,32a47bc0-c980-11ec-a1a0-57a82b503f37,34397.0,16209.0,26453.0,MoonJe00,23390.0,8297.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",,19,WC,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022,,
2025,MIN,LB,ILB,47.0,DEV,Josh Ross,Josh,Ross,1999-10-31,72.0,224,Michigan,00-0037184,4258198.0,82546a90-c980-11ec-a1a0-57a82b503f37,34404.0,16189.0,57971.0,RossJo01,23784.0,8285.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sdqheoyuxkcsxnptfyu6",,18,REG,P06,Josh,ROS616463,54862,3200524f-5361-6463-ca66-56f9292ac1df,2022,2022,,
2025,IND,DB,CB,1.0,INA,Sauce Gardner,Ahmad,Gardner,2001-08-31,75.0,200,Cincinnati,00-0037190,4427250.0,9c32f8cb-807a-4864-bc0b-b846d279606d,33959.0,15926.0,100903.0,GardSa00,23337.0,8290.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tzp7ta7zvziaahtuxhlc",,18,REG,A01,Ahmad,GAR152629,54469,32004741-5215-2629-6c74-87ce99a3689f,2022,2022,NYJ,4.0
2025,KC,DB,CB,22.0,RES,Trent McDuffie,Trent,McDuffie,2000-09-13,71.0,195,Washington,00-0037191,4426405.0,358bda61-ccb6-443a-a51c-3b14b3cadf22,33976.0,16003.0,72191.0,McDuTr00,23365.0,8364.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkb7xmyxy4uxe4qhablh",,18,REG,R01,Trent,MCD824296,54486,32004d43-4482-4296-793c-79be74c0e9fd,2022,2022,KC,21.0
2025,KC,DL,DE,56.0,INA,George Karlaftis,George,Karlaftis,2001-04-03,76.0,275,Purdue,00-0037192,4426659.0,afb1f463-400e-4bdb-9028-717a563ba6f4,33985.0,15806.0,98319.0,KarlGe00,23259.0,8385.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hxs6hihwuusxydnr8skh",,18,REG,A01,George,KAR303382,54495,32004b41-5230-3382-e405-41205d323076,2022,2022,KC,30.0
2025,KC,DB,FS,6.0,ACT,Bryan Cook,Bryan,Cook,1999-09-07,73.0,210,Cincinnati; Howard,00-0037193,4247726.0,21a56bce-7c06-44d7-b641-99f499111739,34018.0,16184.0,55940.0,CookBr02,23424.0,8294.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ge8j9sel1xacfl2plnol",SAFETY,18,REG,A01,Bryan,COO016900,54527,3200434f-4f01-6900-8a81-c01952fe3f0f,2022,2022,KC,62.0
2025,GB,OL,T,70.0,ACT,Darian Kinnard,Darian,Kinnard,1999-12-29,77.0,345,Kentucky,00-0037194,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zb5y9bkkhojda6ljs8sn",TE,19,WC,A01,Darian,KIN720128,54610,32004b49-4e72-0128-6203-4ab65ad6ed51,2022,2022,KC,145.0
2025,KC,DB,CB,35.0,RES,Jaylen Watson,Jaylen,Watson,1998-09-17,74.0,204,Washington State; Ventura,00-0037195,4697639.0,938beb66-29b3-4bf5-ac8e-1b36d21fdcde,34199.0,16074.0,131960.0,WatsJa02,23427.0,8373.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxmoq9pwno4z14gldecd",,18,REG,R01,Jaylen,WAT411506,54708,32005741-5441-1506-d620-e1195b6dd067,2022,2022,KC,243.0
2025,GB,OL,T,63.0,ACT,Rasheed Walker,Rasheed,Walker,2000-02-13,78.0,325,Penn State,00-0037196,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/txizso7r4uhuocg4uhks",T,19,WC,A01,Rasheed,WAL308460,54714,32005741-4c30-8460-fec4-8041f42b9950,2022,2022,GB,249.0
2025,KC,RB,RB,10.0,INA,Isiah Pacheco,Isiah,Pacheco,1999-03-02,70.0,215,Rutgers,00-0037197,4361529.0,3a25c037-fa30-4740-b742-ec8e4f1a2a25,34207.0,16104.0,83747.0,PachIs00,23371.0,8205.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqshteijt4xhgk2ei9sx",,18,REG,A01,Isiah,PAC576791,54716,32005041-4357-6791-9031-d5a8938af2e4,2022,2022,KC,251.0
2025,KC,DB,CB,13.0,ACT,Nazeeh Johnson,Nazeeh,Johnson,1998-07-17,70.0,189,Marshall,00-0037198,4043625.0,f30d7fdd-9d14-4cee-aae7-6ad6ee02935b,34215.0,16297.0,42553.0,JohnNa01,23635.0,8506.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/illwkijgasazqecvkgd0",,18,REG,A01,Nazeeh,JOH551616,54724,32004a4f-4855-1616-2498-d10364740482,2022,2022,KC,259.0
2025,CAR,DL,DE,93.0,INA,LaBryan Ray,LaBryan,Ray,1997-12-05,76.0,292,Alabama,00-0037203,4241473.0,b3407bc0-cfe9-11ec-8762-8dfa2bbad12c,34427.0,16219.0,56501.0,RayxLa02,23527.0,8274.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sa3cqqnsfpbh8hbn6ga3",,19,WC,A01,LaBryan,RAY370566,54872,32005241-5937-0566-d50a-656421064d2d,2022,2022,,
2025,NE,DB,FS,41.0,ACT,Brenden Schooler,Brenden,Schooler,1997-05-30,73.0,206,Texas; Arizona; Oregon,00-0037205,4047941.0,711a03f0-cfea-11ec-8762-8dfa2bbad12c,,16469.0,28253.0,SchoBr00,23939.0,8726.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lawgvaccr2r2susesv1g",,22,SB,A01,Brenden,SCH469730,54874,32005343-4846-9730-87cd-10bdd7cd6cc3,2022,2022,,
2025,KC,OL,G,66.0,ACT,Mike Caliendo,Mike,Caliendo,1997-10-21,76.0,300,Western Michigan,00-0037207,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xfghkpipwwva7x4vs6xk",TE,18,REG,A01,Mike,CAL446522,54876,32004341-4c44-6522-1a56-ed303c87635a,2022,2022,,
2025,KC,LB,MLB,43.0,ACT,Jack Cochrane,Jack,Cochrane,1999-02-09,75.0,225,South Dakota,00-0037208,4249766.0,6971dfd0-ce0d-11ec-8f7c-f5226825ea6a,34432.0,16325.0,63345.0,CochJa00,23687.0,8710.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oh1dnddhxhzozoatq0z9",,18,REG,A01,Jack,COC365102,54877,3200434f-4336-5102-400d-a6028e7ae2da,2022,2022,,
2025,LAC,K,K,11.0,ACT,Cameron Dicker,Cameron,Dicker,2000-05-06,73.0,216,Texas,00-0037224,4362081.0,ac5dd0b0-d060-11ec-b677-29e0f2526162,34344.0,16226.0,77069.0,DickCa00,23567.0,8259.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vd4nd1hoax82j7fi2bx0",,19,WC,A01,Cameron,DIC147658,54900,32004449-4314-7658-769e-ef70b4b4ddb7,2022,2022,,
2025,CHI,OL,G,63.0,CUT,Chris Glaser,Chris,Glaser,1999-10-01,76.0,300,Virginia,00-0037225,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hnfgak3qdpzhlmqac8sy",,1,REG,W03,Chris,GLA324046,54902,3200474c-4132-4046-897b-819b78933aa1,2022,2022,,
2025,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987.0,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447.0,15984.0,98692.0,WarrJa01,23479.0,8228.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f3txbqdarbabqtq4sx98",RB,19,WC,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022,,
2025,CAR,OL,T,79.0,ACT,Ikem Ekwonu,Ikem,Ekwonu,2000-10-31,76.0,320,N.C. State,00-0037229,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fcta66ia7jfaml7vssru",T,19,WC,A01,Ikem,EKW415291,54471,3200454b-5741-5291-c575-71e78a1d7951,2022,2022,CAR,6.0
2025,NO,WR,WR,81.0,ACT,Kevin Austin Jr.,Kevin,Austin,2000-03-30,74.0,215,Notre Dame,00-0037231,4372758.0,3173c5c0-cbb6-11ec-88c8-199e5defa0d2,34242.0,16026.0,84345.0,AustKe00,23840.0,8200.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fh2yaqaxkornxeb7d9ie",WR,18,REG,A01,Kevin,AUS749254,54911,32004155-5374-9254-94ca-870bbdf22344,2022,2022,,
2025,JAX,DL,DE,44.0,ACT,Travon Walker,Travon,Walker,2000-12-18,77.0,275,Georgia,00-0037235,4426349.0,23664980-63a6-4a63-b662-807fcd886f6f,33956.0,16066.0,98940.0,WalkTr03,23316.0,8265.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dg4shgrhcxlmhrdaifiu",EDGE,19,WC,A01,Travon,WAL335860,54466,32005741-4c33-5860-fba3-6bbb26e956a0,2022,2022,JAX,1.0
2025,DET,DL,DE,97.0,ACT,Aidan Hutchinson,Aidan,Hutchinson,2000-08-09,79.0,265,Michigan,00-0037236,4372099.0,f2083e8e-df1e-4365-a5d1-235887841f42,33957.0,15832.0,82330.0,HutcAi00,23257.0,8289.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnv2cpjveex9rtrkkaly",EDGE,18,REG,A01,Aidan,HUT099869,54467,32004855-5409-9869-e552-bb07ce41f012,2022,2022,DET,2.0
2025,HOU,DB,CB,24.0,ACT,Derek Stingley Jr.,Derek,Stingley,2001-06-20,73.0,195,LSU,00-0037237,4426434.0,825de16d-4843-4c6d-80c2-da7c3191c542,33958.0,15899.0,98253.0,StinDe00,23334.0,8308.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wkzinciyrrmsqdlda8lj",CB,20,DIV,A01,Derek,STI601420,54468,32005354-4960-1420-a38e-b73a2b4cd5a6,2022,2022,HOU,3.0
2025,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,USC,00-0037238,4426502.0,5053f9ae-15d9-4730-833d-484886b6f890,33963.0,15868.0,86519.0,LondDr00,23151.0,8112.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/np91pvk7mczra1iyjkmo",SLOT_WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022,ATL,8.0
2025,NO,WR,WR,12.0,INA,Chris Olave,Chris,Olave,2000-06-27,72.0,185,Ohio State,00-0037239,4361370.0,2375d572-a36c-4365-bb3f-87e156526e2f,33966.0,15895.0,84355.0,OlavCh00,22565.0,8144.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrrmyvpvujynckag9jop",,18,REG,A01,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022,2022,NO,11.0
2025,DET,WR,WR,1.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,182,Alabama; Ohio State,00-0037240,4426388.0,590adb00-5598-47ad-b6d4-16a6c5519847,33967.0,15849.0,101701.0,WillJa11,23234.0,8148.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpjarmglg1jhwq5wr1uu",WR,18,REG,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022,DET,12.0
2025,LAC,OL,G,64.0,ACT,Trevor Penning,Trevor,Penning,1999-05-15,79.0,321,Northern Iowa,00-0037241,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ph1yzzisvtcuhbjb4uct",TE,19,WC,A01,Trevor,PEN368721,54484,32005045-4e36-8721-c716-03d03a853c33,2022,2022,NO,19.0
2025,TEN,DB,CB,35.0,ACT,Kaiir Elam,Kaiir,Elam,2001-05-05,73.0,191,Florida,00-0037242,4567399.0,17820ab6-c787-4c44-942e-6952c7a3ca4a,33978.0,15835.0,98693.0,ElamKa00,23320.0,8296.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye7stldje2waxyyjukvw",,18,REG,A01,Kaiir,ELA550002,54488,3200454c-4155-0002-a198-92eda6859fa9,2022,2022,BUF,23.0
2025,DAL,OL,G,73.0,ACT,Tyler Smith,Tyler,Smith,2001-04-03,77.0,332,Tulsa,00-0037243,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hem9gdkwxuowfcvomvfx",T,18,REG,A01,Tyler,SMI765890,54489,3200534d-4976-5890-507b-4d662371e33a,2022,2022,DAL,24.0
2025,JAX,LB,MLB,0.0,ACT,Devin Lloyd,Devin,Lloyd,1998-09-30,75.0,235,Utah,00-0037244,4243256.0,95490459-68e2-4c72-bb60-eae1aab0ecb3,33982.0,16006.0,58238.0,LloyDe00,23437.0,8329.0,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4iyy3k80fzfzsgavxon",MLB,19,WC,A01,Devin,LLO339464,54492,32004c4c-4f33-9464-66e8-761a50bda0c2,2022,2022,JAX,27.0
